clas_gt,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,joint_angles0,joint_angles1,joint_angles2,joint_angles3,joint_angles4,joint_angles5,joint_angles6,joint_angles7,joint_angles8,joint_angles9,joint_angles10,joint_angles11,joint_angles12,joint_angles13,joint_angles14
1,271,350,227,191,97,107,248,140,0.7391304374,0.163165614,0.4535906315,0.3434294164,0.3724963367,0.3932584226,0.488275528,0.5327308178,0.5039081573,0.5647288561,0.4907181263,0.5207620859,0.4775280952,0.4081582725,0.5356619358
1,248,349,231,186,98,108,268,144,0.7391304374,0.163165614,0.4535906315,0.3434294164,0.3724963367,0.3932584226,0.488275528,0.5327308178,0.5039081573,0.5647288561,0.4907181263,0.5207620859,0.4775280952,0.4081582725,0.5356619358
1,351,320,228,241,132,71,202,122,0.7391304374,0.163165614,0.4535906315,0.3434294164,0.3724963367,0.3949682415,0.488275528,0.5417684317,0.5039081573,0.5647288561,0.508793354,0.5207620859,0.4775280952,0.4081582725,0.5356619358
1,125,192,318,193,76,69,108,83,0.7310698628,0.163165614,0.4535906315,0.3434294164,0.3724963367,0.3949682415,0.488275528,0.5508060455,0.5039081573,0.5647288561,0.508793354,0.5207620859,0.4775280952,0.4081582725,0.5356619358
1,121,212,280,183,77,67,103,81,0.7310698628,0.163165614,0.4535906315,0.3434294164,0.3724963367,0.3949682415,0.488275528,0.5508060455,0.5039081573,0.5647288561,0.5166096687,0.5207620859,0.4775280952,0.4081582725,0.5356619358
1,112,319,261,191,97,50,85,72,0.7310698628,0.163165614,0.4535906315,0.3434294164,0.3644357622,0.3871519268,0.4704445601,0.5508060455,0.5039081573,0.547142148,0.5166096687,0.5207620859,0.4479726553,0.416218847,0.5356619358
1,193,318,356,246,128,70,81,106,0.7310698628,0.163165614,0.4535906315,0.3434294164,0.3644357622,0.3871519268,0.4704445601,0.5508060455,0.5039081573,0.547142148,0.5166096687,0.5207620859,0.4479726553,0.416218847,0.5356619358
1,212,276,356,213,92,55,68,75,0.7310698628,0.163165614,0.4618954659,0.3434294164,0.355886668,0.3871519268,0.4433317184,0.5508060455,0.5039081573,0.5388373137,0.4995114803,0.5207620859,0.436980933,0.405959934,0.5175867081
1,204,276,375,257,112,49,52,82,0.7310698628,0.163165614,0.4618954659,0.3353688419,0.355886668,0.3871519268,0.4433317184,0.5508060455,0.5039081573,0.5388373137,0.507327795,0.5127015114,0.436980933,0.405959934,0.5175867081
1,143,287,409,190,63,42,36,56,0.7310698628,0.163165614,0.4618954659,0.3353688419,0.355886668,0.398632139,0.4433317184,0.5508060455,0.4958475828,0.5388373137,0.507327795,0.5127015114,0.436980933,0.405959934,0.5175867081
1,194,428,461,227,97,53,72,59,0.7225207686,0.163165614,0.4618954659,0.3353688419,0.355886668,0.4069369733,0.4433317184,0.5508060455,0.4958475828,0.5388373137,0.5168539286,0.5127015114,0.436980933,0.405959934,0.5097703934
1,160,245,386,146,55,39,83,67,0.7147044539,0.163165614,0.4618954659,0.3353688419,0.355886668,0.3988763988,0.4548119307,0.5508060455,0.4958475828,0.5388373137,0.5056179762,0.5046409369,0.4531021118,0.405959934,0.5180752277
1,187,251,379,149,53,41,83,75,0.7147044539,0.163165614,0.4523693323,0.3353688419,0.355886668,0.3898387849,0.4626282454,0.542745471,0.4863214493,0.5478749275,0.4877870083,0.5046409369,0.463116765,0.39716658,0.5180752277
1,249,256,285,150,105,58,77,81,0.7225207686,0.163165614,0.4523693323,0.3353688419,0.355886668,0.3898387849,0.4726428986,0.542745471,0.4863214493,0.5757205486,0.4877870083,0.5046409369,0.4794821739,0.39716658,0.5261358023
1,188,286,337,172,87,44,77,77,0.7310698628,0.163165614,0.4604299068,0.3353688419,0.3639472425,0.407425493,0.4982901812,0.5525158644,0.4763067961,0.5937957764,0.5051294565,0.5124572515,0.4968246222,0.4054714143,0.5261358023
1,101,272,345,123,69,36,45,65,0.7310698628,0.163165614,0.4604299068,0.3353688419,0.3722520769,0.407425493,0.4982901812,0.5525158644,0.4763067961,0.5937957764,0.5131900311,0.5124572515,0.4968246222,0.4054714143,0.5261358023
1,112,187,484,117,53,69,46,57,0.7310698628,0.1551050246,0.4687347412,0.3439179361,0.3722520769,0.4237909019,0.4982901812,0.5615534782,0.4763067961,0.5859794617,0.5131900311,0.5202735662,0.4890083075,0.4135319889,0.5341963768
1,143,163,546,160,73,91,46,69,0.72056669,0.1636541337,0.4765510559,0.3522227705,0.3644357622,0.4237909019,0.4848558903,0.5698583126,0.4946262836,0.5559355021,0.5219833851,0.5202735662,0.4570102692,0.4213483036,0.5341963768
1,117,250,432,197,95,84,48,61,0.7088422179,0.1636541337,0.4765510559,0.3522227705,0.3644357622,0.4237909019,0.4750854969,0.5698583126,0.4946262836,0.5420126915,0.5219833851,0.5202735662,0.4570102692,0.4213483036,0.5341963768
1,209,254,190,122,88,45,50,85,0.6988275647,0.1636541337,0.4765510559,0.3522227705,0.3563751876,0.4145090282,0.4357596338,0.5698583126,0.5285784006,0.5004885197,0.5400586128,0.5202735662,0.4198827446,0.4294088781,0.5420126915
1,195,196,197,119,86,41,32,67,0.6988275647,0.1636541337,0.4843673706,0.3522227705,0.3563751876,0.4223253429,0.4223253429,0.5698583126,0.5363947153,0.5004885197,0.5490962267,0.5202735662,0.4198827446,0.4294088781,0.5420126915
1,126,193,174,131,85,36,25,38,0.7076209188,0.1636541337,0.492672205,0.3522227705,0.3563751876,0.4223253429,0.4223253429,0.5698583126,0.5363947153,0.5004885197,0.5490962267,0.5202735662,0.4198827446,0.4294088781,0.5420126915
1,145,321,212,172,65,40,55,55,0.7156814933,0.1636541337,0.492672205,0.3522227705,0.3563751876,0.4223253429,0.4223253429,0.5698583126,0.5363947153,0.5004885197,0.5490962267,0.5119687319,0.4198827446,0.436980933,0.5420126915
1,123,256,176,111,66,34,60,55,0.7156814933,0.1636541337,0.492672205,0.3522227705,0.372007817,0.4223253429,0.4648265839,0.5613092184,0.5285784006,0.550073266,0.5403028727,0.5212506056,0.4462628365,0.436980933,0.5420126915
1,156,294,126,118,75,40,55,74,0.7156814933,0.1636541337,0.4846116304,0.3522227705,0.3798241317,0.4418661594,0.4831460714,0.5613092184,0.5197850466,0.5676599741,0.5239374638,0.5295554399,0.4648265839,0.4281875789,0.5420126915
1,184,306,118,109,82,38,57,79,0.7156814933,0.1636541337,0.4846116304,0.3522227705,0.3876404464,0.5039081573,0.4921836853,0.5613092184,0.5197850466,0.5852466822,0.5239374638,0.5295554399,0.4745969772,0.4281875789,0.5505617857
1,107,252,91,134,75,32,48,50,0.7156814933,0.1558378041,0.4846116304,0.3522227705,0.3876404464,0.5410356522,0.5019540787,0.5613092184,0.5112359524,0.5852466822,0.5239374638,0.5295554399,0.4745969772,0.4281875789,0.5505617857
1,83,154,250,148,56,37,29,88,0.7156814933,0.1558378041,0.4846116304,0.3522227705,0.3876404464,0.5410356522,0.5019540787,0.5613092184,0.5112359524,0.5852466822,0.5239374638,0.5385930538,0.4745969772,0.4281875789,0.5505617857
1,73,162,451,161,49,42,24,93,0.7156814933,0.1558378041,0.4846116304,0.3522227705,0.3876404464,0.5410356522,0.5019540787,0.5613092184,0.5112359524,0.5852466822,0.5239374638,0.5385930538,0.4745969772,0.4281875789,0.5505617857
1,92,307,749,209,97,52,41,49,0.7156814933,0.1480214894,0.4677577019,0.3612603843,0.3781143129,0.4596971273,0.4848558903,0.5613092184,0.5212506056,0.5483634472,0.5148998499,0.5385930538,0.454323411,0.4281875789,0.5505617857
2,224,511,371,387,156,72,77,90,0.8695651889,0.1402051747,0.4340498149,0.3507572114,0.3597948253,0.395701021,0.3619931638,0.3649242818,0.5762090683,0.4318514764,0.3698094785,0.457254529,0.3856863678,0.321934551,0.5317537785
2,177,422,238,470,139,49,76,57,0.8893502951,0.1402051747,0.4145090282,0.3429408967,0.4054714143,0.4181729257,0.4193942249,0.3649242818,0.532486558,0.4943820238,0.3698094785,0.508793354,0.4167073667,0.321934551,0.5317537785
2,161,358,184,334,125,53,43,60,0.8971666098,0.1221299469,0.3983878791,0.3429408967,0.4362481534,0.4267220199,0.4533463717,0.3732291162,0.5403028727,0.5241817236,0.3698094785,0.5197850466,0.4357596338,0.321934551,0.5317537785
2,239,389,355,317,133,59,44,76,0.8971666098,0.1221299469,0.3983878791,0.3429408967,0.4450415373,0.4267220199,0.4623839855,0.3732291162,0.5403028727,0.5319980383,0.3698094785,0.5285784006,0.4357596338,0.321934551,0.5317537785
2,281,523,640,483,222,75,54,99,0.8971666098,0.1221299469,0.3983878791,0.3429408967,0.4450415373,0.4267220199,0.4623839855,0.3732291162,0.5483634472,0.5319980383,0.3776257932,0.5285784006,0.4440644979,0.321934551,0.5317537785
2,233,404,412,452,231,58,39,65,0.8700537086,0.1143136322,0.3903273046,0.3429408967,0.4538348913,0.4186614454,0.4623839855,0.407425493,0.5483634472,0.5319980383,0.3939912021,0.5090376139,0.4621397257,0.3395212591,0.5234489441
2,204,385,427,311,112,44,35,65,0.8700537086,0.1143136322,0.3903273046,0.3429408967,0.4621397257,0.4186614454,0.4623839855,0.4157303274,0.5483634472,0.539814353,0.403028816,0.5090376139,0.4621397257,0.3475818336,0.5234489441
2,182,361,403,286,114,49,35,57,0.8700537086,0.1143136322,0.3903273046,0.3429408967,0.4621397257,0.4264777601,0.4623839855,0.4157303274,0.5483634472,0.539814353,0.403028816,0.5090376139,0.4621397257,0.3553981483,0.5234489441
2,155,289,369,203,99,44,50,86,0.8700537086,0.1143136322,0.3991206586,0.3429408967,0.4526135921,0.4264777601,0.454323411,0.4157303274,0.5569125414,0.5315095186,0.403028816,0.5090376139,0.4621397257,0.3553981483,0.5234489441
2,142,295,429,187,79,40,70,268,0.8617488742,0.1221299469,0.4193942249,0.3429408967,0.4526135921,0.4264777601,0.4450415373,0.4235466421,0.5569125414,0.5219833851,0.4115779102,0.5090376139,0.4621397257,0.3553981483,0.5234489441
2,226,382,468,237,85,50,86,377,0.8436736465,0.1221299469,0.4289203584,0.3429408967,0.4323399961,0.4347825944,0.4328285158,0.4235466421,0.5473864079,0.5024425983,0.4115779102,0.5009770393,0.4521250725,0.3553981483,0.5146555901
2,239,450,481,221,93,53,56,195,0.8334147334,0.1221299469,0.4289203584,0.3429408967,0.4323399961,0.4347825944,0.4245236814,0.4235466421,0.5346848965,0.5024425983,0.4115779102,0.5009770393,0.4433317184,0.3468490541,0.5146555901
2,211,395,561,202,102,53,60,181,0.8334147334,0.1301905215,0.4289203584,0.3429408967,0.4323399961,0.4604299068,0.4255007207,0.4237909019,0.508793354,0.4946262836,0.4032730758,0.5009770393,0.4433317184,0.3390327394,0.5063507557
2,237,358,397,302,158,71,64,173,0.8334147334,0.1301905215,0.4467513561,0.3429408967,0.4237909019,0.4765510559,0.4255007207,0.4333170354,0.5,0.4946262836,0.4201270044,0.5009770393,0.4433317184,0.3470933139,0.5063507557
2,161,353,453,161,94,43,53,150,0.8334147334,0.1301905215,0.4467513561,0.3429408967,0.4237909019,0.4851001501,0.4255007207,0.4438202381,0.5,0.4946262836,0.4201270044,0.5009770393,0.4433317184,0.3470933139,0.5063507557
2,130,312,239,162,77,38,40,101,0.8412310481,0.1218856871,0.4487054348,0.3507572114,0.4237909019,0.4851001501,0.4255007207,0.4518808126,0.5,0.4946262836,0.4284318388,0.5009770393,0.4433317184,0.355886668,0.5151441097
2,103,265,222,102,73,44,36,68,0.8412310481,0.1218856871,0.4487054348,0.3507572114,0.4237909019,0.4851001501,0.4255007207,0.4518808126,0.5,0.4946262836,0.4284318388,0.5009770393,0.4433317184,0.355886668,0.5151441097
2,140,265,281,155,87,37,25,41,0.8412310481,0.1218856871,0.4316072166,0.3507572114,0.4316072166,0.4364924133,0.4335612953,0.4233023822,0.5112359524,0.4946262836,0.4201270044,0.5009770393,0.4433317184,0.355886668,0.5151441097
2,182,265,322,225,91,38,26,47,0.8412310481,0.1218856871,0.4316072166,0.3507572114,0.4394235611,0.4274547994,0.4335612953,0.4127992094,0.5241817236,0.4946262836,0.4113336504,0.5009770393,0.4433317184,0.355886668,0.5151441097
2,160,310,209,193,102,40,31,45,0.8497801423,0.1218856871,0.4223253429,0.3507572114,0.4474841356,0.4086467922,0.4335612953,0.4127992094,0.5322422981,0.4946262836,0.4113336504,0.5009770393,0.4433317184,0.3458720148,0.5151441097
2,170,378,141,229,110,42,34,56,0.8671225905,0.1218856871,0.3961895406,0.3507572114,0.4560332298,0.4086467922,0.4423546791,0.4127992094,0.5400586128,0.5124572515,0.4035173357,0.5202735662,0.4433317184,0.3458720148,0.5229604244
2,131,369,164,201,121,60,36,47,0.8746946454,0.1218856871,0.3961895406,0.3507572114,0.4560332298,0.3983878791,0.452857852,0.4049828947,0.5400586128,0.5124572515,0.4035173357,0.5202735662,0.4433317184,0.3458720148,0.5229604244
2,126,268,155,130,80,43,32,53,0.8832437992,0.1140693724,0.3876404464,0.3507572114,0.464582324,0.3903273046,0.4606741667,0.3878847063,0.5574010611,0.5283341408,0.3873961866,0.5280898809,0.4511480331,0.3378114402,0.5315095186
2,118,241,161,121,73,33,47,47,0.8913043737,0.1140693724,0.3876404464,0.3507572114,0.464582324,0.3820224702,0.4697117805,0.3615046442,0.5574010611,0.5373717546,0.3693209589,0.5459208488,0.4511480331,0.3280410469,0.5315095186
2,75,213,116,82,54,35,41,38,0.8991206884,0.1140693724,0.3798241317,0.3507572114,0.464582324,0.3739618957,0.4785051346,0.3448949754,0.5654616356,0.5466536283,0.3507572114,0.5547142029,0.4606741667,0.3194919527,0.5315095186
2,131,290,116,256,137,57,49,49,0.8991206884,0.1140693724,0.3798241317,0.3507572114,0.464582324,0.3739618957,0.4785051346,0.3448949754,0.5654616356,0.5466536283,0.3507572114,0.5547142029,0.4606741667,0.3194919527,0.5315095186
2,208,288,149,390,176,80,85,85,0.9076697826,0.1140693724,0.3798241317,0.3507572114,0.464582324,0.3739618957,0.4706888199,0.3448949754,0.5654616356,0.5466536283,0.3507572114,0.5632632971,0.4606741667,0.3194919527,0.5315095186
2,241,316,175,340,128,61,53,73,0.9076697826,0.1140693724,0.3798241317,0.3507572114,0.464582324,0.3827552497,0.4706888199,0.3553981483,0.5654616356,0.5385930538,0.3507572114,0.5632632971,0.4606741667,0.3194919527,0.5315095186
2,123,250,390,185,86,45,38,49,0.9076697826,0.1140693724,0.3798241317,0.3507572114,0.464582324,0.3827552497,0.4706888199,0.3639472425,0.5654616356,0.5385930538,0.358817786,0.5632632971,0.4606741667,0.3194919527,0.5315095186
2,167,292,297,246,118,48,39,89,0.8974108696,0.1218856871,0.4081582725,0.3507572114,0.4565217495,0.3913043439,0.4535906315,0.3825109899,0.5654616356,0.5127015114,0.3873961866,0.5425012112,0.451392293,0.3275525272,0.5315095186
2,230,364,307,179,78,45,53,86,0.8680996299,0.1299462616,0.4347825944,0.3507572114,0.4284318388,0.4198827446,0.413287729,0.4364924133,0.5569125414,0.4748412371,0.4311186969,0.5246702433,0.4335612953,0.354421109,0.5315095186
2,175,397,340,190,109,52,67,73,0.8680996299,0.1299462616,0.4545676708,0.3507572114,0.4203712642,0.436980933,0.3825109899,0.461651206,0.5405471325,0.4562774897,0.4577430487,0.5156326294,0.4152418077,0.3737176359,0.5315095186
2,98,348,334,117,71,42,32,44,0.859062016,0.1299462616,0.4633610249,0.3507572114,0.4203712642,0.445530057,0.3825109899,0.4697117805,0.5405471325,0.448461175,0.4577430487,0.5065950155,0.4152418077,0.3737176359,0.5315095186
2,153,328,333,143,63,37,55,190,0.859062016,0.1299462616,0.4633610249,0.3507572114,0.4203712642,0.445530057,0.3825109899,0.4697117805,0.5405471325,0.448461175,0.4577430487,0.5065950155,0.4152418077,0.3737176359,0.5315095186
2,172,373,422,160,63,40,61,323,0.8505129218,0.1299462616,0.4714215994,0.3507572114,0.4203712642,0.445530057,0.3825109899,0.4697117805,0.5405471325,0.448461175,0.4577430487,0.5065950155,0.4071812332,0.3737176359,0.5315095186
2,293,410,480,207,75,44,61,403,0.8505129218,0.1299462616,0.4714215994,0.3507572114,0.4203712642,0.445530057,0.3825109899,0.4697117805,0.5405471325,0.448461175,0.4577430487,0.5144113302,0.4071812332,0.3737176359,0.5315095186
2,231,350,366,242,102,44,37,123,0.8419638276,0.1299462616,0.4714215994,0.3507572114,0.3751831949,0.4919394255,0.3553981483,0.4904738665,0.5319980383,0.4308744371,0.4577430487,0.5144113302,0.3966780603,0.3815339506,0.5393258333
2,220,391,343,244,109,47,40,74,0.8324376941,0.1299462616,0.4792379141,0.3507572114,0.3583292663,0.5224719048,0.3375671804,0.5090376139,0.5229604244,0.4145090282,0.4765510559,0.5144113302,0.3888617456,0.3981436193,0.5393258333
2,187,380,419,204,85,43,38,131,0.8324376941,0.1299462616,0.4870542288,0.3507572114,0.3583292663,0.5224719048,0.3375671804,0.5090376139,0.5229604244,0.4145090282,0.4846116304,0.5144113302,0.3888617456,0.3981436193,0.5393258333
2,192,296,450,178,71,39,31,73,0.8324376941,0.1299462616,0.4870542288,0.3507572114,0.376404494,0.539814353,0.3463605344,0.5090376139,0.4963361025,0.4145090282,0.4846116304,0.5144113302,0.3888617456,0.3981436193,0.5393258333
2,164,267,443,165,71,39,29,64,0.8324376941,0.1299462616,0.4870542288,0.3507572114,0.376404494,0.539814353,0.3463605344,0.5090376139,0.4963361025,0.4145090282,0.4846116304,0.5144113302,0.3888617456,0.3981436193,0.5393258333
2,107,292,140,185,95,40,55,53,0.8241328597,0.1299462616,0.4870542288,0.3507572114,0.3842208087,0.5307767391,0.3553981483,0.5007327795,0.4963361025,0.4235466421,0.4846116304,0.5063507557,0.3888617456,0.3981436193,0.5393258333
2,105,302,156,214,125,51,59,53,0.8241328597,0.1299462616,0.45578897,0.3507572114,0.4010747373,0.491206646,0.3883732259,0.4684904814,0.5153883696,0.4521250725,0.4565217495,0.5141670704,0.3888617456,0.3981436193,0.5393258333
2,214,336,284,304,163,63,47,83,0.8402540088,0.1299462616,0.4367366731,0.3507572114,0.4291646183,0.4518808126,0.4259892404,0.4298973978,0.5246702433,0.4816805124,0.4296531379,0.5229604244,0.405959934,0.3808011711,0.5393258333
2,135,287,206,287,126,49,64,68,0.8492916226,0.1213971674,0.41182217,0.3507572114,0.4653151035,0.4223253429,0.4728871584,0.3937469423,0.5246702433,0.5315095186,0.410356611,0.5417684317,0.4335612953,0.3717635572,0.5393258333
2,132,313,146,189,95,42,43,52,0.8492916226,0.1213971674,0.41182217,0.3507572114,0.4653151035,0.4108451307,0.4728871584,0.3937469423,0.5329750776,0.5315095186,0.4005862176,0.5417684317,0.4335612953,0.3639472425,0.5393258333
2,107,296,150,207,89,35,33,106,0.8671225905,0.1213971674,0.3959452808,0.3507572114,0.4921836853,0.3837322891,0.492672205,0.3737176359,0.5432339907,0.5403028727,0.3915486038,0.5505617857,0.4496824741,0.355886668,0.5393258333
2,113,354,159,111,52,36,40,111,0.8759160042,0.1133365929,0.3959452808,0.3507572114,0.4921836853,0.3837322891,0.492672205,0.3737176359,0.5522716045,0.5403028727,0.3915486038,0.5505617857,0.4496824741,0.355886668,0.5393258333
2,124,338,152,262,135,52,39,65,0.8759160042,0.1133365929,0.3959452808,0.3507572114,0.4921836853,0.3837322891,0.492672205,0.3619931638,0.5522716045,0.5403028727,0.3805569112,0.5505617857,0.4496824741,0.355886668,0.5393258333
2,126,306,139,297,146,51,37,61,0.8842208385,0.1133365929,0.3959452808,0.3507572114,0.4921836853,0.3837322891,0.492672205,0.3619931638,0.5522716045,0.5403028727,0.3805569112,0.5583781004,0.4496824741,0.3478260934,0.5393258333
2,109,284,100,304,126,45,70,49,0.9003419876,0.1133365929,0.3786028326,0.3507572114,0.4921836853,0.3651685417,0.492672205,0.3317049444,0.5691255331,0.5559355021,0.3524670303,0.5583781004,0.4589643478,0.320468992,0.5393258333
2,95,220,169,203,79,37,37,54,0.9003419876,0.1133365929,0.3700537384,0.3507572114,0.5,0.3651685417,0.5009770393,0.3317049444,0.5691255331,0.5559355021,0.3444064558,0.5664386749,0.4672691822,0.320468992,0.5393258333
2,135,187,327,103,47,55,100,193,0.9003419876,0.1133365929,0.3700537384,0.3507572114,0.5,0.3651685417,0.5009770393,0.3317049444,0.5691255331,0.5639960766,0.3444064558,0.5664386749,0.4672691822,0.320468992,0.5393258333
2,147,214,336,99,46,65,110,271,0.8920371532,0.1223742068,0.3922813833,0.3507572114,0.4904738665,0.3651685417,0.4811919928,0.3578407466,0.5691255331,0.5437225103,0.3695652187,0.5564240217,0.4574987888,0.3299951255,0.5393258333
2,135,276,299,92,40,56,105,257,0.8920371532,0.1223742068,0.4005862176,0.3507572114,0.4904738665,0.3651685417,0.4811919928,0.3578407466,0.5691255331,0.5437225103,0.3695652187,0.5564240217,0.4574987888,0.3395212591,0.5393258333
2,180,287,316,83,66,43,54,187,0.8739618659,0.1301905215,0.4208597839,0.3507572114,0.4433317184,0.3952125013,0.4164631069,0.3998534381,0.5598436594,0.4711773396,0.4179286659,0.548607707,0.4079140127,0.357352227,0.5393258333
2,173,311,320,99,64,41,45,118,0.8656570315,0.1301905215,0.4301416576,0.3507572114,0.4264777601,0.4225696027,0.395701021,0.4433317184,0.539814353,0.4526135921,0.4482169151,0.5322422981,0.3910600841,0.3729848564,0.5393258333
2,189,312,370,153,106,49,46,90,0.8656570315,0.1301905215,0.4404006004,0.3507572114,0.4264777601,0.4313629568,0.3856863678,0.4433317184,0.539814353,0.4447972775,0.4482169151,0.5322422981,0.3910600841,0.3815339506,0.5393258333
